,comp1,comp2,label
1769,-2.9906142,24.765995,5
1770,-37.02261,-0.6569051,3
1771,32.115234,14.430274,6
1772,-21.926918,17.768782,9
1773,34.116905,26.59342,6
1774,-1.6461622,-12.498554,1
1775,0.35940367,-45.51164,7
1776,0.7070184,26.057598,5
1777,42.121075,-7.302852,4
1778,46.253925,-7.0840964,4
1779,11.663978,-45.26297,7
1780,-34.554077,-33.944717,2
1781,-13.664016,-8.853304,8
1782,-32.918896,-34.631046,2
1783,-33.763348,-36.79221,2
1784,-0.24419402,25.936378,5
1785,4.833987,-48.606697,7
1786,-26.877745,15.663613,9
1787,-2.6563041,25.283525,5
1788,45.185074,-7.7488866,4
1789,-4.59205,-11.032449,8
1790,-0.92042994,-16.205301,8
1791,45.25944,-10.6260805,4
1792,-23.789745,17.092482,9
1793,3.2925842,52.588673,0
1794,-6.1127024,-11.314172,8
1795,-21.200233,14.7242155,9
1796,-14.300844,-7.459589,8
